  0.0000000e+000	  2.0000000e-001	
  1.0000000e-002	  2.0000396e-001	
  2.0000000e-002	  2.0001568e-001	
  3.0000000e-002	  2.0003493e-001	
  4.0000000e-002	  2.0006146e-001	
  5.0000000e-002	  2.0009505e-001	
  6.0000000e-002	  2.0013545e-001	
  7.0000000e-002	  2.0018245e-001	
  8.0000000e-002	  2.0023580e-001	
  9.0000000e-002	  2.0029528e-001	
  1.0000000e-001	  2.0036065e-001	
  1.1000000e-001	  2.0043169e-001	
  1.2000000e-001	  2.0050817e-001	
  1.3000000e-001	  2.0058985e-001	
  1.4000000e-001	  2.0067652e-001	
  1.5000000e-001	  2.0076794e-001	
  1.6000000e-001	  2.0086388e-001	
  1.7000000e-001	  2.0096411e-001	
  1.8000000e-001	  2.0106840e-001	
  1.9000000e-001	  2.0117652e-001	
  2.0000000e-001	  2.0128824e-001	
  2.1000000e-001	  2.0140334e-001	
  2.2000000e-001	  2.0152157e-001	
  2.3000000e-001	  2.0164270e-001	
  2.4000000e-001	  2.0176651e-001	
  2.5000000e-001	  2.0189274e-001	
  2.6000000e-001	  2.0202118e-001	
  2.7000000e-001	  2.0215158e-001	
  2.8000000e-001	  2.0228370e-001	
  2.9000000e-001	  2.0241731e-001	
  3.0000000e-001	  2.0255216e-001	
  3.1000000e-001	  2.0268801e-001	
  3.2000000e-001	  2.0282462e-001	
  3.3000000e-001	  2.0296174e-001	
  3.4000000e-001	  2.0309913e-001	
  3.5000000e-001	  2.0323654e-001	
  3.6000000e-001	  2.0337373e-001	
  3.7000000e-001	  2.0351043e-001	
  3.8000000e-001	  2.0364641e-001	
  3.9000000e-001	  2.0378141e-001	
  4.0000000e-001	  2.0391517e-001	
  4.1000000e-001	  2.0404744e-001	
  4.2000000e-001	  2.0417797e-001	
  4.3000000e-001	  2.0430649e-001	
  4.4000000e-001	  2.0443276e-001	
  4.5000000e-001	  2.0455650e-001	
  4.6000000e-001	  2.0467745e-001	
  4.7000000e-001	  2.0479537e-001	
  4.8000000e-001	  2.0490997e-001	
  4.9000000e-001	  2.0502101e-001	
  5.0000000e-001	  2.0512821e-001	
  5.1000000e-001	  2.0523130e-001	
  5.2000000e-001	  2.0533004e-001	
  5.3000000e-001	  2.0542414e-001	
  5.4000000e-001	  2.0551335e-001	
  5.5000000e-001	  2.0559739e-001	
  5.6000000e-001	  2.0567600e-001	
  5.7000000e-001	  2.0574891e-001	
  5.8000000e-001	  2.0581586e-001	
  5.9000000e-001	  2.0587658e-001	
  6.0000000e-001	  2.0593081e-001	
  6.1000000e-001	  2.0597827e-001	
  6.2000000e-001	  2.0601871e-001	
  6.3000000e-001	  2.0605187e-001	
  6.4000000e-001	  2.0607747e-001	
  6.5000000e-001	  2.0609527e-001	
  6.6000000e-001	  2.0610499e-001	
  6.7000000e-001	  2.0610640e-001	
  6.8000000e-001	  2.0609922e-001	
  6.9000000e-001	  2.0608321e-001	
  7.0000000e-001	  2.0605811e-001	
  7.1000000e-001	  2.0602368e-001	
  7.2000000e-001	  2.0597967e-001	
  7.3000000e-001	  2.0592585e-001	
  7.4000000e-001	  2.0586196e-001	
  7.5000000e-001	  2.0578778e-001	
  7.6000000e-001	  2.0570308e-001	
  7.7000000e-001	  2.0560762e-001	
  7.8000000e-001	  2.0550118e-001	
  7.9000000e-001	  2.0538355e-001	
  8.0000000e-001	  2.0525452e-001	
  8.1000000e-001	  2.0511386e-001	
  8.2000000e-001	  2.0496138e-001	
  8.3000000e-001	  2.0479688e-001	
  8.4000000e-001	  2.0462016e-001	
  8.5000000e-001	  2.0443104e-001	
  8.6000000e-001	  2.0422934e-001	
  8.7000000e-001	  2.0401489e-001	
  8.8000000e-001	  2.0378751e-001	
  8.9000000e-001	  2.0354705e-001	
  9.0000000e-001	  2.0329335e-001	
  9.1000000e-001	  2.0302627e-001	
  9.2000000e-001	  2.0274566e-001	
  9.3000000e-001	  2.0245140e-001	
  9.4000000e-001	  2.0214337e-001	
  9.5000000e-001	  2.0182144e-001	
  9.6000000e-001	  2.0148551e-001	
  9.7000000e-001	  2.0113549e-001	
  9.8000000e-001	  2.0077128e-001	
  9.9000000e-001	  2.0039281e-001	
  1.0000000e+000	  2.0000000e-001	
  1.0100000e+000	  1.9959279e-001	
  1.0200000e+000	  1.9917113e-001	
  1.0300000e+000	  1.9873497e-001	
  1.0400000e+000	  1.9828429e-001	
  1.0500000e+000	  1.9781905e-001	
  1.0600000e+000	  1.9733924e-001	
  1.0700000e+000	  1.9684485e-001	
  1.0800000e+000	  1.9633590e-001	
  1.0900000e+000	  1.9581240e-001	
  1.1000000e+000	  1.9527436e-001	
  1.1100000e+000	  1.9472183e-001	
  1.1200000e+000	  1.9415485e-001	
  1.1300000e+000	  1.9357348e-001	
  1.1400000e+000	  1.9297777e-001	
  1.1500000e+000	  1.9236781e-001	
  1.1600000e+000	  1.9174367e-001	
  1.1700000e+000	  1.9110546e-001	
  1.1800000e+000	  1.9045326e-001	
  1.1900000e+000	  1.8978721e-001	
  1.2000000e+000	  1.8910741e-001	
  1.2100000e+000	  1.8841401e-001	
  1.2200000e+000	  1.8770713e-001	
  1.2300000e+000	  1.8698694e-001	
  1.2400000e+000	  1.8625359e-001	
  1.2500000e+000	  1.8550725e-001	
  1.2600000e+000	  1.8474808e-001	
  1.2700000e+000	  1.8397629e-001	
  1.2800000e+000	  1.8319206e-001	
  1.2900000e+000	  1.8239558e-001	
  1.3000000e+000	  1.8158707e-001	
  1.3100000e+000	  1.8076674e-001	
  1.3200000e+000	  1.7993482e-001	
  1.3300000e+000	  1.7909153e-001	
  1.3400000e+000	  1.7823711e-001	
  1.3500000e+000	  1.7737179e-001	
  1.3600000e+000	  1.7649584e-001	
  1.3700000e+000	  1.7560949e-001	
  1.3800000e+000	  1.7471302e-001	
  1.3900000e+000	  1.7380667e-001	
  1.4000000e+000	  1.7289073e-001	
  1.4100000e+000	  1.7196547e-001	
  1.4200000e+000	  1.7103115e-001	
  1.4300000e+000	  1.7008807e-001	
  1.4400000e+000	  1.6913651e-001	
  1.4500000e+000	  1.6817675e-001	
  1.4600000e+000	  1.6720909e-001	
  1.4700000e+000	  1.6623382e-001	
  1.4800000e+000	  1.6525123e-001	
  1.4900000e+000	  1.6426163e-001	
  1.5000000e+000	  1.6326531e-001	
  1.5100000e+000	  1.6226256e-001	
  1.5200000e+000	  1.6125370e-001	
  1.5300000e+000	  1.6023903e-001	
  1.5400000e+000	  1.5921883e-001	
  1.5500000e+000	  1.5819343e-001	
  1.5600000e+000	  1.5716312e-001	
  1.5700000e+000	  1.5612820e-001	
  1.5800000e+000	  1.5508897e-001	
  1.5900000e+000	  1.5404573e-001	
  1.6000000e+000	  1.5299878e-001	
  1.6100000e+000	  1.5194841e-001	
  1.6200000e+000	  1.5089493e-001	
  1.6300000e+000	  1.4983862e-001	
  1.6400000e+000	  1.4877977e-001	
  1.6500000e+000	  1.4771867e-001	
